id_coddep_codecommune,code_departement,code_commune,code_postal,nom_commune,population
38225,38,225,38112,AUTRANS-MEAUDRE EN VERCORS,3142
38563,38,563,38500,VOIRON,20871
39097,39,97,39300,CHAMPAGNOLE,8421
39198,39,198,39100,DOLE,24604
40065,40,65,40130,CAPBRETON,9351
40279,40,279,40990,ST-PAUL-LES-DAX,13862
41269,41,269,41100,VENDOME,16498
42052,42,52,42190,CHARLIEU,3789
42095,42,95,42700,FIRMINY,17089
42184,42,184,42153,RIORGES,11128
42225,42,225,42800,GENILAC,3970
44055,44,55,44500,LA BAULE-ESCOUBLAC,16797
44135,44,135,44510,LE POULIGUEN,4108
45028,45,28,45190,BEAUGENCY,7525
45146,45,146,45240,LA FERTE SAINT-AUBIN,7564
45155,45,155,45500,GIEN,13974
50129,50,129,50100,CHERBOURG-EN-COTENTIN,80912
50218,50,218,50400,GRANVILLE,13187
50502,50,502,50000,SAINT-LO,19963
54099,54,99,54150,VAL DE BRIEY,8300
54323,54,323,54400,LONGWY,15046
56078,56,78,56520,GUIDEL,12076
56114,56,114,56360,LOCMARIA,961
56169,56,169,56680,PLOUHINEC,5511
60088,60,88,60540,BORNEL,4837
60234,60,234,60600,FITZ JAMES,2603
60463,60,463,60180,NOGENT SUR OISE,21142
60601,60,601,60660,ST VAAST LES MELLO,1057
63380,63,380,63710,SAINT-NECTAIRE,765
64024,64,24,64600,ANGLET,40840
66020,66,20,66210,BOLQUERE,844
69034,69,34,69300,CALUIRE ET CUIRE,43916
69069,69,69,69290,CRAPONNE,11432
69072,69,72,69570,DARDILLY,9364
69142,69,142,69350,LA MULATIERE,6597
69283,69,283,69780,MIONS,13853
70310,70,310,70200,LURE,8231
71310,71,310,71210,MONTCHANIN,5053
72260,72,260,72230,RUAUDIN,3572
73011,73,11,73200,ALBERTVILLE,20066
74215,74,215,74120,PRAZ SUR ARLY,1277
74224,74,224,74800,LA ROCHE SUR FORON,11491
74266,74,266,74310,SERVOZ,1092
74276,74,276,74440,TANINGES,3465
75108,75,108,75008,PARIS 08,36250
76711,76,711,76470,LE TREPORT,4680
77083,77,83,77420,CHAMPS-SUR-MARNE,25808
77201,77,201,77370,GASTINS,682
77249,77,249,77150,LESIGNY,7269
77316,77,316,77250,MORET-LOING-ET-ORVANNE,12556
77325,77,325,77480,MOUY-SUR-SEINE,363
77430,77,430,77178,SAINT-PATHUS,6163
78073,78,73,78390,BOIS D ARCY,15468
78208,78,208,78990,ELANCOURT,25868
78322,78,322,78350,JOUY EN JOSAS,8216
78418,78,418,78360,MONTESSON,15269
78440,78,440,78130,MUREAUX (LES),33362
78624,78,624,78510,TRIEL SUR SEINE,12463
79202,79,202,79200,PARTHENAY,10489
80333,80,333,80120,FORT-MAHON-PLAGE,1311
82033,82,33,82100,CASTELSARRASIN,14437
85084,85,84,85140,ESSARTS EN BOCAGE,9340
85226,85,226,85270,SAINT-HILAIRE-DE-RIEZ,11501
85234,85,234,85160,SAINT-JEAN-DE-MONTS,8922
89287,89,287,89100,PARON,4946
90075,90,75,90300,OFFEMONT,4318
91064,91,64,91570,BIEVRES,4935
91097,91,97,91800,BOUSSY-SAINT-ANTOINE,8058
91103,91,103,91220,BRETIGNY SUR ORGE,27733
91161,91,161,91380,CHILLY MAZARIN,19950
91191,91,191,91560,CROSNE,9427
91226,91,226,91580,ETRECHY,6821
91339,91,339,91310,LINAS,6893
91345,91,345,91160,LONGJUMEAU,21412
91432,91,432,91420,MORANGIS,13502
91471,91,471,91400,ORSAY,15832
92076,92,76,92420,VAUCRESSON,9008
92077,92,77,92410,VILLE-D'AVRAY,11527
93014,93,14,93390,CLICHY SOUS BOIS,28874
93029,93,29,93700,DRANCY,72658
93039,93,39,93450,L'ILE-SAINT-DENIS,8329
93053,93,53,93130,NOISY-LE-SEC,44591
93055,93,55,93500,PANTIN,60027
93062,93,62,93340,LE RAINCY,14767
94001,94,1,94480,ABLON-SUR-SEINE,5879
94019,94,19,94430,CHENNEVIERES SUR MARNE,18153
94054,94,54,94310,ORLY,24805
94056,94,56,94520,PERIGNY,2712
94073,94,73,94320,THIAIS,30910
95488,95,488,95480,PIERRELAYE,9462
95555,95,555,95210,ST GRATIEN,21061
972205,972,205,97222,CASE PILOTE,4523
972209,972,209,97200,FORT DE FRANCE,77410
972231,972,231,97229,TROIS ILETS,7365
04126,04,126,4140,MONTCLAR,421
22050,22,50,22100,DINAN,14994
22093,22,93,22400,LAMBALLE-ARMOR,17158
23176,23,176,23300,LA SOUTERRAINE,5213
25293,25,293,25300,GRANGES NARBOZ,1318
31582,31,582,31290,VILLEFRANCHE-DE-LAURAGAIS,4871
34172,34,172,34080,MONTPELLIER,298933
39478,39,478,39200,SAINT-CLAUDE,9225
45068,45,68,45120,CHALETTE-SUR-LOING,12950
45169,45,169,45140,INGRE,9718
60482,60,482,60560,ORRY LA VILLE,3441
62004,62,4,62217,ACHICOURT,8065
62826,62,826,62520,LE TOUQUET PARIS PLAGE,4501
69387,69,387,69007,LYON 7EME,83066
71263,71,263,71500,LOUHANS,6658
77305,77,305,77130,MONTEREAU FAULT YONNE,21422
78118,78,118,78200,BUCHELAY,3329
83100,83,100,83390,PUGET-VILLE,4408
85011,85,11,85630,BARBATRE,1775
89380,89,380,89150,SAVIGNY SUR CLAIRIS,461
91099,91,99,91820,BOUTIGNY-SUR-ESSONNE,3004
93078,93,78,93420,VILLEPINTE,37796
95229,95,229,95460,EZANVILLE,9712
2A008,2A,8,20166,ALBITRECCIA,1797
01030,01,30,1480,BEAUREGARD,844
01034,01,34,1300,BELLEY,9582
06153,06,153,6420,VALDEBLORE,1120
07324,07,324,7300,TOURNON-SUR-RHONE,11137
11145,11,145,11560,FLEURY D AUDE,3820
13070,13,70,13821,LA PENNE SUR HUVEAUNE,6580
13216,13,216,13016,MARSEILLE 16EME,16102
16291,16,291,16600,RUELLE-SUR-TOUVRE,7505
26213,26,213,26210,MORAS-EN-VALLOIRE,696
28168,28,168,28320,GALLARDON,3750
2A130,2A,130,20128,GROSSETO-PRUGNA,3457
33192,33,192,33170,GRADIGNAN,26028
34075,34,75,34210,CESSERAS,421
35024,35,24,35830,BETTON,12524
35206,35,206,35230,NOYAL-CHATILLON-SUR-SEICHE,7130
40004,40,4,40150,ANGRESSE,2178
42271,42,271,42740,SAINT-PAUL-EN-JAREZ,4876
44009,44,9,44115,BASSE-GOULAINE,9377
44188,44,188,44310,ST-PHILBERT-DE-GRAND-LIEU,9270
44215,44,215,44120,VERTOU,26140
45006,45,6,45160,ARDON,1120
49328,49,328,49400,SAUMUR,27449
59017,59,17,59280,ARMENTIERES,25269
59421,59,421,59420,MOUVAUX,13298
60197,60,197,60530,DIEUDONNE,896
62261,62,261,62780,CUCQ,5152
69063,69,63,69660,COLLONGES-AU-MONT- D OR,4401
69282,69,282,69330,MEYZIEU,34941
71106,71,106,71120,CHAROLLES,3326
73249,73,249,73190,SAINT-JEOIRE-PRIEURE,1912
74012,74,12,74100,ANNEMASSE,36978
76164,76,164,76490,RIVES-EN-SEINE,4214
76212,76,212,76160,DARNETAL,9872
77067,77,67,77240,CESSON,10978
77082,77,82,77720,CHAMPEAUX,828
77183,77,183,77260,LA FERTE SOUS JOUARRE,9722
78498,78,498,78300,POISSY,39475
78517,78,517,78120,RAMBOUILLET,27636
83071,83,71,83250,LA LONDE LES MAURES,10776
83090,83,90,83190,OLLIOULES,14119
83098,83,98,83220,LE PRADET,10426
85018,85,18,85230,BEAUVOIR-SUR-MER,3940
89464,89,464,89500,VILLENEUVE SUR YONNE,5250
91659,91,659,91100,VILLABE,5530
92033,92,33,92380,GARCHES,18233
92071,92,71,92330,SCEAUX,20374
93027,93,27,93120,LA COURNEUVE,45181
93050,93,50,93330,NEUILLY-SUR-MARNE,36028
93061,93,61,93310,LE PRE-SAINT-GERVAIS,17423
94067,94,67,94160,SAINT-MANDE,22576
95051,95,51,95250,BEAUCHAMP,8781
95052,95,52,95260,BEAUMONT-SUR-OISE,9607
95210,95,210,95880,ENGHIEN LES BAINS,11628
95268,95,268,95140,GARGES-LES-GONESSE,43333
95280,95,280,95190,GOUSSAINVILLE,31211
95313,95,313,95290,L'ISLE-ADAM,12279
971127,971,127,97150,SAINT MARTIN,33081
01443,01,443,1330,VILLARS-LES-DOMBES,5073
06011,06,11,6310,BEAULIEU SUR MER,3783
06073,06,73,6420,ISOLA,665
06085,06,85,6250,MOUGINS,20421
06127,06,127,6450,SAINT-MARTIN-VESUBIE,1456
07331,07,331,7600,VALS-LES-BAINS,3595
11069,11,69,11000,CARCASSONNE,48116
13085,13,85,13830,ROQUEFORT LA BEDOULE,6089
16015,16,15,16000,ANGOULEME,43290
22209,22,209,22650,BEAUSSAIS-SUR-MER,3820
22215,22,215,22440,PLOUFRAGAN,11739
26057,26,57,26300,BOURG-DE-PEAGE,10102
28110,28,110,28630,LE COUDRAY,4196
2A247,2A,247,20137,PORTO-VECCHIO,11312
30128,30,128,30510,GENERAC,4139
33203,33,203,33990,HOURTIN,3880
34255,34,255,34980,SAINT-GELY-DU-FESC,10462
38337,38,337,38140,RIVES,6751
38474,38,474,38360,SASSENAGE,11259
38548,38,548,38250,VILLARD-DE-LANS,4459
40310,40,310,40140,SOUSTONS,8434
42207,42,207,42400,SAINT-CHAMOND,35253
42242,42,242,42800,SAINT-JOSEPH,1957
44209,44,209,44119,TREILLIERES,9863
44210,44,210,44570,TRIGNAC,8064
45191,45,191,45330,LE MALESHERBOIS,8239
50481,50,481,50430,SAINT-GERMAIN-SUR-AY,918
54184,54,184,54270,ESSEY LES NANCY,9021
56124,56,124,56140,MALESTROIT,2548
59163,59,163,59170,CROIX,21157
62108,62,108,62600,BERCK,13813
64483,64,483,64500,SAINT-JEAN-DE-LUZ,14618
69091,69,91,69700,GIVORS,20389
69241,69,241,69440,TALUYERS,2651
72132,72,132,72400,LA FERTE BERNARD,9199
74026,74,26,74330,LA BALME DE SILLINGY,5241
77350,77,350,77330,OZOIR LA FERRIERE,20726
78224,78,224,78620,ETANG-LA-VILLE (L ),4638
83061,83,61,83600,FREJUS,55301
85191,85,191,85000,ROCHE SUR YON (LA),58103
88349,88,349,88230,PLAINFAING,1667
89024,89,24,89000,AUXERRE,35554
91579,91,579,91770,SAINT-VRAIN,3111
94011,94,11,94380,BONNEUIL-SUR-MARNE,18134
94034,94,34,94260,FRESNES,28822
94038,94,38,94240,L'HAY-LES-ROSES,32244
95288,95,288,95410,GROSLAY,8561
95430,95,430,95560,MONTSOULT,3668
95539,95,539,95350,SAINT-BRICE-SOUS-FORET,15121
95582,95,582,95110,SANNOIS,26901
95585,95,585,95200,SARCELLES,59448
972217,972,217,97290,MARIN,8896
02691,02,691,2100,SAINT QUENTIN,54851
04205,04,205,4140,SEYNE,1406
06054,06,54,6340,DRAP,5157
06126,06,126,6670,SAINT-MARTIN-DU-VAR,3114
06136,06,136,6380,SOSPEL,3890
07281,07,281,7130,SAINT-PERAY,7799
11441,11,441,11110,VINASSAN,2711
13007,13,7,13390,AURIOL,13084
13075,13,75,13380,PLAN DE CUQUES,11752
17200,17,200,17140,LAGORD,7253
25462,25,462,25300,PONTARLIER,18440
30351,30,351,30400,VILLENEUVE LES AVIGNON,12617
33011,33,11,33740,ARES,6503
33200,33,200,33185,LE HAILLAN,11728
33424,33,424,33112,SAINT LAURENT MEDOC,4948
34113,34,113,34770,GIGEAN,6586
35047,35,47,35170,BRUZ,19366
35135,35,135,35850,IRODOUER,2300
35173,35,173,35520,MELESSE,7065
35228,35,228,35730,PLEURTUIT,7106
35353,35,353,35132,VEZIN-LE-COQUET,6227
38516,38,516,38700,LA TRONCHE,6742
40157,40,157,40170,LIT ET MIXE,1696
40187,40,187,40660,MOLIETS-ET-MAA,1201
40195,40,195,40500,MONTGAILLARD,633
40209,40,209,40440,ONDRES,5641
40224,40,224,40300,PEYREHORADE,3828
42248,42,248,42430,SAINT-JUST-EN-CHEVALET,1168
44002,44,2,44140,AIGREFEUILLE SUR MAINE,4152
44010,44,10,44740,BATZ-SUR-MER,2896
44012,44,12,44760,LA BERNERIE EN RETZ,3093
45208,45,208,45200,MONTARGIS,15521
47201,47,201,47520,LE PASSAGE,9570
49050,49,50,49320,BRISSAC LOIRE AUBANCE,11125
50025,50,25,50300,AVRANCHES,10819
54533,54,533,54750,TRIEUX,2638
56005,56,5,56640,ARZON,2233
56034,56,34,56340,CARNAC,4362
56258,56,258,56470,LA TRINITE SUR MER,1669
59328,59,328,59130,LAMBERSART,27835
59653,59,653,59136,WAVRIN,7835
60578,60,578,60410,SAINTINES,1097
63178,63,178,63500,ISSOIRE,15701
66008,66,8,66700,ARGELES SUR MER,10508
69064,69,64,69420,CONDRIEU,4040
69121,69,121,69380,LOZANNE,2774
69289,69,289,69780,SAINT-PIERRE-DE-CHANDIEU,4661
69386,69,386,69006,LYON 6EME,53746
74042,74,42,74130,BONNEVILLE,12915
